frame,player_id,x1,y1,x2,y2,center_x,center_y,_width,_height,team,jersey_color,court_x,court_y
60,16,911.0,943.0,1000.0,978.0,955.5,960.5,60,140,Team_A,GREEN,40.37076,44.75234
61,9,1103.0,750.0,1195.0,910.0,1149.0,830.0,60,140,EXCLUDED,UNKNOWN,48.375538,35.874207
61,5,323.0,517.0,495.0,790.0,409.0,653.5,60,140,EXCLUDED,UNKNOWN,11.214,25.902016
61,8,248.0,508.0,345.0,782.0,296.5,645.0,60,140,EXCLUDED,UNKNOWN,5.453378,25.55713
61,1,983.0,374.0,1091.0,568.0,1037.0,471.0,60,140,EXCLUDED,UNKNOWN,40.344177,12.506205
61,4,1294.0,592.0,1379.0,832.0,1336.5,712.0,60,140,Team_B,WHITE,56.160694,27.850891
61,22,784.0,371.0,890.0,641.0,837.0,506.0,60,140,EXCLUDED,UNKNOWN,30.994228,15.155812
61,7,470.0,433.0,602.0,660.0,536.0,546.5,60,140,EXCLUDED,UNKNOWN,16.536222,18.390987
61,20,1063.0,418.0,1168.0,611.0,1115.5,514.5,60,140,EXCLUDED,UNKNOWN,44.420326,15.300213
61,11,1478.0,234.0,1549.0,444.0,1513.5,339.0,60,140,Team_B,WHITE,61.735336,3.1208405
61,10,1065.0,338.0,1160.0,534.0,1112.5,436.0,60,140,Team_A,GREEN,43.667057,10.0547085
61,12,796.0,927.0,870.0,995.0,833.0,961.0,60,140,Team_B,WHITE,34.617355,45.136242
61,14,1050.0,927.0,1123.0,994.0,1086.5,960.5,60,140,Team_A,GREEN,46.456158,44.380543
61,6,1299.0,709.0,1456.0,976.0,1377.5,842.5,60,140,Team_A,GREEN,58.92324,36.11726
61,16,911.0,943.0,1000.0,977.0,955.5,960.0,60,140,Team_A,GREEN,40.366844,44.72037
62,5,319.0,519.0,513.0,792.0,416.0,655.5,60,140,EXCLUDED,UNKNOWN,11.584566,26.022964
62,22,797.0,354.0,898.0,643.0,847.5,498.5,60,140,EXCLUDED,UNKNOWN,31.440165,14.633434
62,8,244.0,509.0,330.0,787.0,287.0,648.0,60,140,EXCLUDED,UNKNOWN,5.0017247,25.781345
62,4,1288.0,590.0,1374.0,832.0,1331.0,711.0,60,140,Team_B,WHITE,55.901722,27.797688
62,9,1100.0,751.0,1192.0,910.0,1146.0,830.5,60,140,EXCLUDED,UNKNOWN,48.2404,35.913673
62,2,497.0,431.0,602.0,661.0,549.5,546.0,60,140,Team_B,WHITE,17.204695,18.333868
62,1,964.0,369.0,1083.0,560.0,1023.5,464.5,60,140,EXCLUDED,UNKNOWN,39.6461,12.088235
62,20,1062.0,416.0,1165.0,610.0,1113.5,513.0,60,140,EXCLUDED,UNKNOWN,44.314053,15.203357
62,11,1472.0,235.0,1548.0,444.0,1510.0,339.5,60,140,Team_B,WHITE,61.577393,3.1574545
62,10,1066.0,341.0,1164.0,534.0,1115.0,437.5,60,140,Team_A,GREEN,43.79767,10.152235
62,12,796.0,927.0,871.0,995.0,833.5,961.0,60,140,Team_B,WHITE,34.640987,45.134796
62,14,1050.0,926.0,1123.0,994.0,1086.5,960.0,60,140,Team_A,GREEN,46.452423,44.348755
62,6,1287.0,705.0,1455.0,980.0,1371.0,842.5,60,140,Team_A,GREEN,58.628834,36.133026
62,16,911.0,943.0,1001.0,977.0,956.0,960.0,60,140,Team_A,GREEN,40.390213,44.718945
63,5,320.0,522.0,526.0,795.0,423.0,658.5,60,140,EXCLUDED,UNKNOWN,11.964541,26.211477
63,4,1280.0,588.0,1370.0,833.0,1325.0,710.5,60,140,Team_B,WHITE,55.62316,27.777782
63,2,504.0,430.0,600.0,663.0,552.0,546.5,60,140,Team_B,WHITE,17.33399,18.363659
63,22,801.0,348.0,910.0,645.0,855.5,496.5,60,140,EXCLUDED,UNKNOWN,31.811596,14.486335
63,8,238.0,512.0,317.0,787.0,277.5,649.5,60,140,EXCLUDED,UNKNOWN,4.5344644,25.903404
63,9,1097.0,752.0,1189.0,910.0,1143.0,831.0,60,140,EXCLUDED,UNKNOWN,48.105232,35.953148
63,20,1055.0,416.0,1155.0,611.0,1105.0,513.5,60,140,EXCLUDED,UNKNOWN,43.915443,15.249566
63,1,952.0,364.0,1075.0,564.0,1013.5,464.0,60,140,EXCLUDED,UNKNOWN,39.163025,12.068407
63,11,1471.0,232.0,1544.0,444.0,1507.5,338.0,60,140,Team_B,WHITE,61.45199,3.0598314
63,12,796.0,927.0,871.0,994.0,833.5,960.5,60,140,Team_B,WHITE,34.636898,45.10266
63,6,1285.0,707.0,1451.0,980.0,1368.0,843.5,60,140,Team_A,GREEN,58.499676,36.20388
63,14,1050.0,927.0,1123.0,994.0,1086.5,960.5,60,140,Team_A,GREEN,46.456158,44.380543
63,10,1082.0,343.0,1167.0,546.0,1124.5,444.5,60,140,Team_A,GREEN,44.303642,10.609676
63,16,911.0,943.0,1000.0,977.0,955.5,960.0,60,140,Team_A,GREEN,40.366844,44.72037
64,5,322.0,523.0,530.0,797.0,426.0,660.0,60,140,EXCLUDED,UNKNOWN,12.129355,26.306705
64,22,802.0,337.0,923.0,643.0,862.5,490.0,60,140,EXCLUDED,UNKNOWN,32.095955,14.036925
64,4,1272.0,586.0,1366.0,830.0,1319.0,708.0,60,140,Team_B,WHITE,55.330402,27.628624
64,2,513.0,427.0,599.0,665.0,556.0,546.0,60,140,Team_B,WHITE,17.528524,18.322786
64,9,1094.0,753.0,1187.0,910.0,1140.5,831.5,60,140,EXCLUDED,UNKNOWN,47.99319,35.991405
64,6,1280.0,721.0,1448.0,984.0,1364.0,852.5,60,140,Team_A,GREEN,58.379494,36.78559
64,20,1039.0,411.0,1151.0,612.0,1095.0,511.5,60,140,EXCLUDED,UNKNOWN,43.42591,15.131438
64,11,1467.0,235.0,1542.0,444.0,1504.5,339.5,60,140,Team_B,WHITE,61.32379,3.1626396
64,8,230.0,515.0,311.0,793.0,270.5,654.0,60,140,EXCLUDED,UNKNOWN,4.224735,26.224916
64,12,796.0,927.0,871.0,994.0,833.5,960.5,60,140,Team_B,WHITE,34.636898,45.10266
64,10,1088.0,343.0,1172.0,562.0,1130.0,452.5,60,140,Team_A,GREEN,44.62681,11.138659
64,14,1050.0,927.0,1124.0,994.0,1087.0,960.5,60,140,Team_A,GREEN,46.479244,44.37913
64,1,937.0,363.0,1033.0,533.0,985.0,448.0,60,140,EXCLUDED,UNKNOWN,37.664333,11.029143
64,16,911.0,943.0,1000.0,977.0,955.5,960.0,60,140,Team_A,GREEN,40.366844,44.72037
65,5,323.0,524.0,516.0,799.0,419.5,661.5,60,140,EXCLUDED,UNKNOWN,11.8184805,26.42178
65,8,217.0,517.0,304.0,800.0,260.5,658.5,60,140,EXCLUDED,UNKNOWN,3.7623549,26.552837
65,2,508.0,425.0,598.0,667.0,553.0,546.0,60,140,Team_B,WHITE,17.37909,18.3279
65,9,1090.0,754.0,1185.0,910.0,1137.5,832.0,60,140,EXCLUDED,UNKNOWN,47.857967,36.030895
65,11,1463.0,236.0,1539.0,445.0,1501.0,340.5,60,140,Team_B,WHITE,61.16912,3.2326047
65,10,1091.0,343.0,1178.0,566.0,1134.5,454.5,60,140,Team_A,GREEN,44.855713,11.266619
65,22,809.0,321.0,939.0,641.0,874.0,481.0,60,140,EXCLUDED,UNKNOWN,32.57741,13.412008
65,20,1025.0,407.0,1143.0,612.0,1084.0,509.5,60,140,EXCLUDED,UNKNOWN,42.88834,15.014684
65,6,1268.0,716.0,1441.0,988.0,1354.5,852.0,60,140,Team_A,GREEN,57.945465,36.77715
65,12,796.0,927.0,871.0,994.0,833.5,960.5,60,140,Team_B,WHITE,34.636898,45.10266
65,14,1049.0,926.0,1124.0,994.0,1086.5,960.0,60,140,Team_A,GREEN,46.452423,44.348755
65,1,908.0,333.0,1033.0,535.0,970.5,434.0,60,140,EXCLUDED,UNKNOWN,36.850975,10.102504
65,16,911.0,943.0,1001.0,977.0,956.0,960.0,60,140,Team_A,GREEN,40.390213,44.718945
65,4,1272.0,580.0,1364.0,843.0,1318.0,711.5,60,140,Team_B,WHITE,55.30907,27.856846
66,5,328.0,523.0,519.0,800.0,423.5,661.5,60,140,EXCLUDED,UNKNOWN,12.018792,26.413403
66,2,488.0,424.0,596.0,671.0,542.0,547.5,60,140,Team_B,WHITE,16.845003,18.448866
66,6,1259.0,715.0,1429.0,988.0,1344.0,851.5,60,140,Team_A,GREEN,57.465645,36.77116
66,8,204.0,520.0,297.0,803.0,250.5,661.5,60,140,EXCLUDED,UNKNOWN,3.2843022,26.778631
66,4,1265.0,577.0,1359.0,765.0,1312.0,671.0,60,140,Team_B,WHITE,54.74828,25.246378
66,22,818.0,343.0,945.0,637.0,881.5,490.0,60,140,EXCLUDED,UNKNOWN,33.01736,14.008811
66,11,1462.0,241.0,1536.0,446.0,1499.0,343.5,60,140,Team_B,WHITE,61.097202,3.434465
66,20,1027.0,398.0,1134.0,612.0,1080.5,505.0,60,140,EXCLUDED,UNKNOWN,42.686806,14.719613
66,12,796.0,927.0,871.0,995.0,833.5,961.0,60,140,Team_B,WHITE,34.640987,45.134796
66,10,1093.0,344.0,1181.0,570.0,1137.0,457.0,60,140,Team_A,GREEN,44.993557,11.430646
66,14,1049.0,927.0,1124.0,994.0,1086.5,960.5,60,140,Team_A,GREEN,46.456158,44.380543
66,9,1089.0,755.0,1181.0,911.0,1135.0,833.0,60,140,EXCLUDED,UNKNOWN,47.749596,36.10132
66,1,896.0,311.0,1006.0,535.0,951.0,423.0,60,140,EXCLUDED,UNKNOWN,35.81853,9.382742
66,16,911.0,943.0,1001.0,977.0,956.0,960.0,60,140,Team_A,GREEN,40.390213,44.718945
67,5,334.0,522.0,517.0,800.0,425.5,661.0,60,140,EXCLUDED,UNKNOWN,12.114055,26.375397
67,8,195.0,523.0,292.0,806.0,243.5,664.5,60,140,EXCLUDED,UNKNOWN,2.9587781,26.998148
67,2,496.0,422.0,596.0,672.0,546.0,547.0,60,140,Team_B,WHITE,17.039701,18.407963
67,4,1263.0,573.0,1358.0,807.0,1310.5,690.0,60,140,Team_B,WHITE,54.81337,26.481281
67,6,1247.0,715.0,1416.0,990.0,1331.5,852.5,60,140,Team_A,GREEN,56.904766,36.86551
67,22,829.0,347.0,954.0,622.0,891.5,484.5,60,140,EXCLUDED,UNKNOWN,33.455235,13.622915
67,11,1458.0,240.0,1533.0,446.0,1495.5,343.0,60,140,Team_B,WHITE,60.93231,3.4044816
67,9,1084.0,755.0,1178.0,912.0,1131.0,833.5,60,140,EXCLUDED,UNKNOWN,47.56799,36.143284
67,20,1024.0,386.0,1124.0,613.0,1074.0,499.5,60,140,EXCLUDED,UNKNOWN,42.33461,14.361935
67,14,1050.0,927.0,1124.0,994.0,1087.0,960.5,60,140,Team_A,GREEN,46.479244,44.37913
67,12,796.0,927.0,871.0,994.0,833.5,960.5,60,140,Team_B,WHITE,34.636898,45.10266
67,10,1090.0,344.0,1184.0,573.0,1137.0,458.5,60,140,Team_A,GREEN,45.00515,11.531043
67,1,874.0,305.0,990.0,538.0,932.0,421.5,60,140,EXCLUDED,UNKNOWN,34.88676,9.30494
67,16,911.0,943.0,1001.0,977.0,956.0,960.0,60,140,Team_A,GREEN,40.390213,44.718945
68,5,339.0,520.0,509.0,800.0,424.0,660.0,60,140,EXCLUDED,UNKNOWN,12.029223,26.310883
68,8,188.0,525.0,286.0,808.0,237.0,666.5,60,140,EXCLUDED,UNKNOWN,2.6482778,27.14847
68,9,1079.0,757.0,1175.0,911.0,1127.0,834.0,60,140,EXCLUDED,UNKNOWN,47.386322,36.18526
68,4,1258.0,571.0,1354.0,807.0,1306.0,689.0,60,140,Team_B,WHITE,54.59937,26.425528
68,2,508.0,421.0,594.0,672.0,551.0,546.5,60,140,Team_B,WHITE,17.284166,18.365366
68,11,1455.0,238.0,1530.0,447.0,1492.5,342.5,60,140,Team_B,WHITE,60.790436,3.3740103
68,22,846.0,330.0,974.0,620.0,910.0,475.0,60,140,EXCLUDED,UNKNOWN,34.270565,12.954932
68,20,1011.0,377.0,1128.0,612.0,1069.5,494.5,60,140,EXCLUDED,UNKNOWN,42.08112,14.03433
68,14,1050.0,926.0,1124.0,994.0,1087.0,960.0,60,140,Team_A,GREEN,46.47551,44.347347
68,12,796.0,927.0,871.0,995.0,833.5,961.0,60,140,Team_B,WHITE,34.640987,45.134796
68,10,1085.0,344.0,1184.0,574.0,1134.5,459.0,60,140,Team_A,GREEN,44.890533,11.567876
68,24,926.0,302.0,959.0,339.0,942.5,320.5,60,140,EXCLUDED,UNKNOWN,34.54768,2.405562
68,6,1233.0,712.0,1402.0,982.0,1317.5,847.0,60,140,Team_A,GREEN,56.230118,36.549816
68,16,911.0,943.0,1001.0,977.0,956.0,960.0,60,140,Team_A,GREEN,40.390213,44.718945
69,5,340.0,518.0,502.0,799.0,421.0,658.5,60,140,EXCLUDED,UNKNOWN,11.86437,26.215645
69,8,180.0,528.0,279.0,810.0,229.5,669.0,60,140,EXCLUDED,UNKNOWN,2.2918446,27.335112
69,9,1075.0,757.0,1170.0,911.0,1122.5,834.0,60,140,EXCLUDED,UNKNOWN,47.177677,36.19632
69,4,1254.0,567.0,1354.0,803.0,1304.0,685.0,60,140,Team_B,WHITE,54.479076,26.17028
69,2,516.0,421.0,594.0,675.0,555.0,548.0,60,140,Team_B,WHITE,17.497583,18.460672
69,11,1452.0,239.0,1526.0,449.0,1489.0,344.0,60,140,Team_B,WHITE,60.639053,3.477363
69,12,796.0,927.0,871.0,995.0,833.5,961.0,60,140,Team_B,WHITE,34.640987,45.134796
69,14,1050.0,926.0,1124.0,994.0,1087.0,960.0,60,140,Team_A,GREEN,46.47551,44.347347
69,20,1005.0,368.0,1114.0,607.0,1059.5,487.5,60,140,EXCLUDED,UNKNOWN,41.549545,13.5805025
69,22,873.0,343.0,978.0,617.0,925.5,480.0,60,140,EXCLUDED,UNKNOWN,35.061405,13.270031
69,24,933.0,307.0,967.0,340.0,950.0,323.5,60,140,EXCLUDED,UNKNOWN,34.937954,2.6041377
69,10,1082.0,346.0,1183.0,575.0,1132.5,460.5,60,140,Team_A,GREEN,44.807343,11.670969
69,1,843.0,343.0,936.0,520.0,889.5,431.5,60,140,EXCLUDED,UNKNOWN,32.909412,10.037787
69,16,911.0,943.0,1003.0,978.0,957.0,960.5,60,140,Team_A,GREEN,40.44086,44.74806
69,6,1222.0,710.0,1379.0,983.0,1300.5,846.5,60,140,Team_A,GREEN,55.452255,36.55964
70,5,343.0,514.0,494.0,795.0,418.5,654.5,60,140,EXCLUDED,UNKNOWN,11.700102,25.950066
70,8,173.0,531.0,273.0,812.0,223.0,671.5,60,140,EXCLUDED,UNKNOWN,1.9862686,27.51967
70,6,1216.0,707.0,1359.0,967.0,1287.5,837.0,60,140,Team_A,GREEN,54.79273,35.985363
70,9,1071.0,758.0,1166.0,911.0,1118.5,834.5,60,140,EXCLUDED,UNKNOWN,46.995884,36.23832
70,2,516.0,421.0,593.0,676.0,554.5,548.5,60,140,Team_B,WHITE,17.477398,18.49557
70,4,1252.0,564.0,1354.0,813.0,1303.0,688.5,60,140,Team_B,WHITE,54.45782,26.399143
70,1,812.0,339.0,910.0,525.0,861.0,432.0,60,140,EXCLUDED,UNKNOWN,31.526905,10.108691
70,20,996.0,357.0,1111.0,597.0,1053.5,477.0,60,140,EXCLUDED,UNKNOWN,41.180035,12.885575
70,11,1448.0,242.0,1521.0,450.0,1484.5,346.0,60,140,Team_B,WHITE,60.44487,3.6150327
70,10,1082.0,347.0,1184.0,575.0,1133.0,461.0,60,140,Team_A,GREEN,44.83491,11.7037525
70,14,1050.0,926.0,1124.0,994.0,1087.0,960.0,60,140,Team_A,GREEN,46.47551,44.347347
70,12,795.0,926.0,871.0,994.0,833.0,960.0,60,140,Team_B,WHITE,34.60917,45.071964
70,22,891.0,322.0,985.0,618.0,938.0,470.0,60,140,EXCLUDED,UNKNOWN,35.581467,12.577815
70,24,950.0,315.0,980.0,347.0,965.0,331.0,60,140,EXCLUDED,UNKNOWN,35.72981,3.103286
70,16,911.0,943.0,1003.0,977.0,957.0,960.0,60,140,Team_A,GREEN,40.436943,44.71609
71,5,346.0,512.0,487.0,792.0,416.5,652.0,60,140,EXCLUDED,UNKNOWN,11.575444,25.784887
71,6,1201.0,702.0,1335.0,969.0,1268.0,835.5,60,140,Team_A,GREEN,53.890804,35.936928
71,8,163.0,532.0,267.0,813.0,215.0,672.5,60,140,EXCLUDED,UNKNOWN,1.588406,27.605236
71,9,1067.0,760.0,1161.0,912.0,1114.0,836.0,60,140,EXCLUDED,UNKNOWN,46.798317,36.345905
71,1,787.0,339.0,918.0,521.0,852.5,430.0,60,140,EXCLUDED,UNKNOWN,31.09536,9.983699
71,2,511.0,422.0,595.0,677.0,553.0,549.5,60,140,Team_B,WHITE,17.412125,18.566221
71,4,1254.0,559.0,1351.0,809.0,1302.5,684.0,60,140,Team_B,WHITE,54.40297,26.108437
71,20,993.0,352.0,1110.0,587.0,1051.5,469.5,60,140,EXCLUDED,UNKNOWN,41.024845,12.38529
71,10,1077.0,352.0,1185.0,577.0,1131.0,464.5,60,140,Team_A,GREEN,44.76721,11.9406595
71,12,796.0,927.0,871.0,995.0,833.5,961.0,60,140,Team_B,WHITE,34.640987,45.134796
71,14,1050.0,926.0,1123.0,994.0,1086.5,960.0,60,140,Team_A,GREEN,46.452423,44.348755
71,22,905.0,362.0,987.0,635.0,946.0,498.5,60,140,EXCLUDED,UNKNOWN,36.203186,14.485413
71,24,955.0,326.0,990.0,361.0,972.5,343.5,60,140,EXCLUDED,UNKNOWN,36.197926,3.9502618
71,11,1444.0,243.0,1518.0,451.0,1481.0,347.0,60,140,Team_B,WHITE,60.290012,3.685088
71,16,911.0,943.0,1003.0,977.0,957.0,960.0,60,140,Team_A,GREEN,40.436943,44.71609
71,21,902.0,975.0,951.0,999.0,926.5,987.0,60,140,EXCLUDED,UNKNOWN,39.223156,46.529255
72,5,350.0,508.0,480.0,790.0,415.0,649.0,60,140,EXCLUDED,UNKNOWN,11.470914,25.584723
72,1,764.0,338.0,916.0,518.0,840.0,428.0,60,140,EXCLUDED,UNKNOWN,30.468071,9.86373
72,9,1063.0,761.0,1156.0,912.0,1109.5,836.5,60,140,EXCLUDED,UNKNOWN,46.5932,36.389175
72,8,157.0,535.0,263.0,815.0,210.0,675.0,60,140,EXCLUDED,UNKNOWN,1.3591574,27.786665
72,2,501.0,424.0,611.0,678.0,556.0,551.0,60,140,Team_B,WHITE,17.575665,18.663168
72,4,1250.0,555.0,1349.0,807.0,1299.5,681.0,60,140,Team_B,WHITE,54.243607,25.919838
72,20,1002.0,354.0,1113.0,566.0,1057.5,460.0,60,140,EXCLUDED,UNKNOWN,41.23559,11.739252
72,10,1081.0,357.0,1182.0,582.0,1131.5,469.5,60,140,Team_A,GREEN,44.829597,12.274382
72,22,919.0,365.0,1004.0,638.0,961.5,501.5,60,140,EXCLUDED,UNKNOWN,36.973297,14.663739
72,12,796.0,927.0,871.0,995.0,833.5,961.0,60,140,Team_B,WHITE,34.640987,45.134796
72,14,1051.0,927.0,1123.0,994.0,1087.0,960.5,60,140,Team_A,GREEN,46.479244,44.37913
72,6,1191.0,701.0,1305.0,968.0,1248.0,834.5,60,140,Team_A,GREEN,52.967762,35.9216
72,11,1440.0,243.0,1512.0,451.0,1476.0,347.0,60,140,Team_B,WHITE,60.058952,3.689929
72,16,911.0,943.0,1003.0,977.0,957.0,960.0,60,140,Team_A,GREEN,40.436943,44.71609
72,24,961.0,342.0,998.0,376.0,979.5,359.0,60,140,EXCLUDED,UNKNOWN,36.665726,5.0004797
72,21,902.0,974.0,951.0,1000.0,926.5,987.0,60,140,EXCLUDED,UNKNOWN,39.223156,46.529255
73,1,745.0,336.0,897.0,517.0,821.0,426.5,60,140,EXCLUDED,UNKNOWN,29.526308,9.786015
73,2,496.0,426.0,621.0,678.0,558.5,552.0,60,140,Team_B,WHITE,17.709538,18.726913
73,5,354.0,505.0,474.0,787.0,414.0,646.0,60,140,EXCLUDED,UNKNOWN,11.391417,25.38344
73,8,153.0,536.0,259.0,818.0,206.0,677.0,60,140,EXCLUDED,UNKNOWN,1.1757245,27.931835
73,9,1059.0,761.0,1151.0,913.0,1105.0,837.0,60,140,EXCLUDED,UNKNOWN,46.38801,36.432465
73,10,1079.0,358.0,1183.0,588.0,1131.0,473.0,60,140,Team_A,GREEN,44.832985,12.509053
73,4,1247.0,553.0,1347.0,802.0,1297.0,677.5,60,140,Team_B,WHITE,54.103634,25.697691
73,20,1004.0,349.0,1110.0,561.0,1057.0,455.0,60,140,EXCLUDED,UNKNOWN,41.17189,11.404034
73,22,934.0,364.0,1030.0,637.0,982.0,500.5,60,140,EXCLUDED,UNKNOWN,37.949226,14.565866
73,12,796.0,927.0,870.0,995.0,833.0,961.0,60,140,Team_B,WHITE,34.617355,45.136242
73,14,1051.0,927.0,1123.0,994.0,1087.0,960.5,60,140,Team_A,GREEN,46.479244,44.37913
73,6,1178.0,700.0,1285.0,913.0,1231.5,806.5,60,140,Team_A,GREEN,52.009995,34.16669
73,11,1435.0,242.0,1508.0,452.0,1471.5,347.0,60,140,Team_B,WHITE,59.850903,3.6942878
73,16,911.0,944.0,1003.0,977.0,957.0,960.5,60,140,Team_A,GREEN,40.44086,44.74806
73,21,902.0,975.0,950.0,1000.0,926.0,987.5,60,140,EXCLUDED,UNKNOWN,39.203712,46.56264
74,5,356.0,504.0,471.0,782.0,413.5,643.0,60,140,EXCLUDED,UNKNOWN,11.336974,25.18105
74,7,491.0,428.0,631.0,678.0,561.0,553.0,60,140,EXCLUDED,UNKNOWN,17.843363,18.790636
74,8,150.0,537.0,253.0,818.0,201.5,677.5,60,140,EXCLUDED,UNKNOWN,0.9510386,27.975796
74,1,730.0,340.0,869.0,517.0,799.5,428.5,60,140,EXCLUDED,UNKNOWN,28.490835,9.950114
74,9,1054.0,761.0,1147.0,912.0,1100.5,836.5,60,140,EXCLUDED,UNKNOWN,46.175217,36.4114
74,10,1078.0,366.0,1186.0,595.0,1132.0,480.5,60,140,Team_A,GREEN,44.93832,13.008728
74,20,994.0,345.0,1108.0,551.0,1051.0,448.0,60,140,EXCLUDED,UNKNOWN,40.829338,10.941417
74,4,1246.0,552.0,1347.0,799.0,1296.5,675.5,60,140,Team_B,WHITE,54.0664,25.568861
74,11,1427.0,238.0,1502.0,452.0,1464.5,345.0,60,140,Team_B,WHITE,59.513344,3.5676067
74,22,942.0,372.0,1030.0,640.0,986.0,506.0,60,140,EXCLUDED,UNKNOWN,38.18579,14.92874
74,6,1167.0,700.0,1281.0,913.0,1224.0,806.5,60,140,Team_A,GREEN,51.664967,34.184364
74,12,796.0,927.0,870.0,995.0,833.0,961.0,60,140,Team_B,WHITE,34.617355,45.136242
74,14,1051.0,927.0,1123.0,994.0,1087.0,960.5,60,140,Team_A,GREEN,46.479244,44.37913
74,16,911.0,944.0,1003.0,977.0,957.0,960.5,60,140,Team_A,GREEN,40.44086,44.74806
74,21,902.0,975.0,951.0,1000.0,926.5,987.5,60,140,EXCLUDED,UNKNOWN,39.227104,46.561172
75,5,354.0,504.0,466.0,777.0,410.0,640.5,60,140,EXCLUDED,UNKNOWN,11.136825,25.018593
75,7,485.0,430.0,637.0,679.0,561.0,554.5,60,140,EXCLUDED,UNKNOWN,17.857473,18.892668
75,8,146.0,539.0,246.0,818.0,196.0,678.5,60,140,EXCLUDED,UNKNOWN,0.68037724,28.056086
75,10,1077.0,372.0,1193.0,599.0,1135.0,485.5,60,140,Team_A,GREEN,45.11891,13.338257
75,1,707.0,334.0,837.0,518.0,772.0,426.0,60,140,EXCLUDED,UNKNOWN,27.118784,9.815019
75,4,1244.0,551.0,1345.0,799.0,1294.5,675.0,60,140,Team_B,WHITE,53.970684,25.540337
75,9,1049.0,761.0,1144.0,912.0,1096.5,836.5,60,140,EXCLUDED,UNKNOWN,45.989334,36.42128
75,11,1424.0,239.0,1497.0,450.0,1460.5,344.5,60,140,Team_B,WHITE,59.324753,3.5380838
75,6,1152.0,702.0,1282.0,913.0,1217.0,807.5,60,140,Team_A,GREEN,51.34995,34.265118
75,22,948.0,378.0,1035.0,644.0,991.5,511.0,60,140,EXCLUDED,UNKNOWN,38.4899,15.255468
75,12,796.0,927.0,870.0,995.0,833.0,961.0,60,140,Team_B,WHITE,34.617355,45.136242
75,14,1050.0,927.0,1123.0,994.0,1086.5,960.5,60,140,Team_A,GREEN,46.456158,44.380543
75,20,982.0,346.0,1089.0,545.0,1035.5,445.5,60,140,EXCLUDED,UNKNOWN,40.06772,10.793656
75,16,911.0,943.0,1003.0,977.0,957.0,960.0,60,140,Team_A,GREEN,40.436943,44.71609
75,21,902.0,975.0,951.0,1000.0,926.5,987.5,60,140,EXCLUDED,UNKNOWN,39.227104,46.561172
76,7,480.0,432.0,635.0,678.0,557.5,555.0,60,140,EXCLUDED,UNKNOWN,17.688015,18.932737
76,5,350.0,506.0,462.0,777.0,406.0,641.5,60,140,EXCLUDED,UNKNOWN,10.945794,25.094568
76,10,1068.0,378.0,1192.0,600.0,1130.0,489.0,60,140,Team_A,GREEN,44.909306,13.578994
76,8,139.0,540.0,239.0,818.0,189.0,679.0,60,140,EXCLUDED,UNKNOWN,0.327627,28.105581
76,4,1238.0,551.0,1342.0,801.0,1290.0,676.0,60,140,Team_B,WHITE,53.77038,25.614128
76,1,693.0,335.0,812.0,516.0,752.5,425.5,60,140,EXCLUDED,UNKNOWN,26.154814,9.806018
76,11,1417.0,240.0,1493.0,450.0,1455.0,345.0,60,140,Team_B,WHITE,59.073505,3.5767624
76,22,957.0,379.0,1048.0,653.0,1002.5,516.0,60,140,EXCLUDED,UNKNOWN,39.05677,15.573369
76,14,1050.0,928.0,1123.0,994.0,1086.5,961.0,60,140,Team_A,GREEN,46.45989,44.412327
76,9,1045.0,762.0,1139.0,912.0,1092.0,837.0,60,140,EXCLUDED,UNKNOWN,45.783913,36.4646
76,12,796.0,927.0,870.0,995.0,833.0,961.0,60,140,Team_B,WHITE,34.617355,45.136242
76,6,1144.0,704.0,1268.0,909.0,1206.0,806.5,60,140,Team_A,GREEN,50.83593,34.226837
76,20,970.0,344.0,1075.0,555.0,1022.5,449.5,60,140,EXCLUDED,UNKNOWN,39.477173,11.080257
76,16,911.0,943.0,1003.0,977.0,957.0,960.0,60,140,Team_A,GREEN,40.436943,44.71609
76,21,902.0,975.0,951.0,1000.0,926.5,987.5,60,140,EXCLUDED,UNKNOWN,39.227104,46.561172
77,5,343.0,509.0,467.0,777.0,405.0,643.0,60,140,EXCLUDED,UNKNOWN,10.910298,25.198376
77,7,476.0,434.0,630.0,679.0,553.0,556.5,60,140,EXCLUDED,UNKNOWN,17.478153,19.042583
77,4,1233.0,553.0,1340.0,802.0,1286.5,677.5,60,140,Team_B,WHITE,53.61969,25.718431
77,10,1060.0,382.0,1184.0,600.0,1122.0,491.0,60,140,Team_A,GREEN,44.546013,13.724014
77,1,677.0,326.0,773.0,516.0,725.0,421.0,60,140,EXCLUDED,UNKNOWN,24.757994,9.5334
77,6,1132.0,707.0,1255.0,914.0,1193.5,810.5,60,140,Team_A,GREEN,50.288548,34.513565
77,20,967.0,346.0,1069.0,548.0,1018.0,447.0,60,140,EXCLUDED,UNKNOWN,39.241215,10.917837
77,11,1414.0,240.0,1487.0,451.0,1450.5,345.5,60,140,Team_B,WHITE,58.86849,3.6144924
77,9,1040.0,763.0,1131.0,912.0,1085.5,837.5,60,140,EXCLUDED,UNKNOWN,45.485374,36.512886
77,22,962.0,407.0,1067.0,654.0,1014.5,530.5,60,140,EXCLUDED,UNKNOWN,39.746815,16.523943
77,14,1050.0,928.0,1122.0,994.0,1086.0,961.0,60,140,Team_A,GREEN,46.436802,44.41374
